     kx              E+_uu           E+_vv           E+_ww           E+_pp
-------------------------------------------------------------------------------
  4.8750000e+01	  1.9623639e-03	  2.0710801e-04	  1.0209390e-03	  1.0655475e-02
  4.9000000e+01	  1.9368567e-03	  2.0534041e-04	  9.9813769e-04	  1.0460648e-02
  4.9250000e+01	  1.9098204e-03	  2.0459237e-04	  9.9426981e-04	  1.0542205e-02
  4.9500000e+01	  1.8929461e-03	  2.0174643e-04	  9.8434637e-04	  1.0346761e-02
  4.9750000e+01	  1.8486409e-03	  1.9863309e-04	  9.6144026e-04	  1.0182183e-02
  5.0000000e+01	  1.8214694e-03	  1.9793160e-04	  9.5745364e-04	  1.0078317e-02
  5.0250000e+01	  1.7791560e-03	  1.9551536e-04	  9.3885275e-04	  9.9937117e-03
  5.0500000e+01	  1.7566395e-03	  1.9462670e-04	  9.2900398e-04	  9.9405398e-03
  5.0750000e+01	  1.7233754e-03	  1.9101734e-04	  9.0899437e-04	  9.7935621e-03
  5.1000000e+01	  1.6917083e-03	  1.8964753e-04	  8.9288420e-04	  9.7041762e-03
  5.1250000e+01	  1.6774047e-03	  1.8890358e-04	  8.9070448e-04	  9.6863395e-03
  5.1500000e+01	  1.6523280e-03	  1.8619748e-04	  8.8375731e-04	  9.4574997e-03
  5.1750000e+01	  1.6235665e-03	  1.8365205e-04	  8.6273484e-04	  9.2880788e-03
  5.2000000e+01	  1.5901792e-03	  1.8282900e-04	  8.5788010e-04	  9.2018817e-03
  5.2250000e+01	  1.5766149e-03	  1.8118281e-04	  8.4529082e-04	  9.1707138e-03
  5.2500000e+01	  1.5447922e-03	  1.7723757e-04	  8.2497053e-04	  9.0261302e-03
  5.2750000e+01	  1.5225694e-03	  1.7630089e-04	  8.1526687e-04	  8.9062452e-03
  5.3000000e+01	  1.5028382e-03	  1.7560689e-04	  8.1527597e-04	  8.8746405e-03
  5.3250000e+01	  1.4708389e-03	  1.7373314e-04	  8.0361148e-04	  8.7463479e-03
  5.3500000e+01	  1.4521266e-03	  1.7225076e-04	  7.9213603e-04	  8.6702599e-03
  5.3750000e+01	  1.4345542e-03	  1.7108890e-04	  7.8101141e-04	  8.6235947e-03
  5.4000000e+01	  1.3960240e-03	  1.6897888e-04	  7.6912715e-04	  8.3860676e-03
  5.4250000e+01	  1.3795410e-03	  1.6720271e-04	  7.5507633e-04	  8.3624599e-03
  5.4500000e+01	  1.3591015e-03	  1.6535641e-04	  7.4547467e-04	  8.2803577e-03
  5.4750000e+01	  1.3394643e-03	  1.6492668e-04	  7.3617857e-04	  8.1469759e-03
  5.5000000e+01	  1.3181185e-03	  1.6281916e-04	  7.2833437e-04	  8.1118470e-03
  5.5250000e+01	  1.2968723e-03	  1.6028768e-04	  7.1774973e-04	  7.9976146e-03
  5.5500000e+01	  1.2745791e-03	  1.5898680e-04	  7.0863333e-04	  7.8166092e-03
  5.5750000e+01	  1.2621607e-03	  1.5806077e-04	  7.0198890e-04	  7.8826658e-03
  5.6000000e+01	  1.2361583e-03	  1.5478550e-04	  6.8421773e-04	  7.6934001e-03
  5.6250000e+01	  1.2191881e-03	  1.5343711e-04	  6.7412830e-04	  7.6702084e-03
  5.6500000e+01	  1.2068403e-03	  1.5365366e-04	  6.7356704e-04	  7.5725656e-03
  5.6750000e+01	  1.1832379e-03	  1.5166319e-04	  6.6598433e-04	  7.5008023e-03
  5.7000000e+01	  1.1674631e-03	  1.5040922e-04	  6.5639810e-04	  7.4010877e-03
  5.7250000e+01	  1.1428620e-03	  1.4808244e-04	  6.4392190e-04	  7.2589343e-03
  5.7500000e+01	  1.1271580e-03	  1.4710838e-04	  6.3701079e-04	  7.2264633e-03
  5.7750000e+01	  1.1012587e-03	  1.4554223e-04	  6.2719997e-04	  7.1563704e-03
  5.8000000e+01	  1.0968435e-03	  1.4436432e-04	  6.1590653e-04	  6.9792520e-03
  5.8250000e+01	  1.0812839e-03	  1.4240292e-04	  6.0765028e-04	  6.9531286e-03
  5.8500000e+01	  1.0536625e-03	  1.4172832e-04	  5.9949566e-04	  6.8922819e-03
  5.8750000e+01	  1.0431597e-03	  1.3966991e-04	  5.9231869e-04	  6.8153488e-03
  5.9000000e+01	  1.0336443e-03	  1.3974958e-04	  5.9074317e-04	  6.7830875e-03
  5.9250000e+01	  1.0088319e-03	  1.3758226e-04	  5.8089098e-04	  6.7084154e-03
  5.9500000e+01	  9.9357821e-04	  1.3628853e-04	  5.7241527e-04	  6.5728393e-03
  5.9750000e+01	  9.8184963e-04	  1.3422033e-04	  5.6200247e-04	  6.5310141e-03
  6.0000000e+01	  9.6677550e-04	  1.3339694e-04	  5.5633317e-04	  6.4341186e-03
  6.0250000e+01	  9.4387118e-04	  1.3234160e-04	  5.4783582e-04	  6.3329885e-03
  6.0500000e+01	  9.3672472e-04	  1.3053103e-04	  5.4151371e-04	  6.2631326e-03
  6.0750000e+01	  9.2088789e-04	  1.2926231e-04	  5.3579236e-04	  6.2429208e-03
  6.1000000e+01	  9.0759527e-04	  1.2863630e-04	  5.2828750e-04	  6.1554232e-03
  6.1250000e+01	  8.9387739e-04	  1.2717952e-04	  5.2132167e-04	  6.1043485e-03
  6.1500000e+01	  8.8856577e-04	  1.2559427e-04	  5.1576776e-04	  6.0447016e-03
  6.1750000e+01	  8.6614560e-04	  1.2389623e-04	  5.0670213e-04	  5.9056680e-03
  6.2000000e+01	  8.5573807e-04	  1.2308769e-04	  4.9918230e-04	  5.8528186e-03
  6.2250000e+01	  8.5013345e-04	  1.2289582e-04	  4.9758888e-04	  5.8712555e-03
  6.2500000e+01	  8.3037222e-04	  1.2097589e-04	  4.8660244e-04	  5.7920074e-03
  6.2750000e+01	  8.1821543e-04	  1.1932397e-04	  4.8091846e-04	  5.6525664e-03
  6.3000000e+01	  8.1651616e-04	  1.1891201e-04	  4.7328412e-04	  5.6135204e-03
  6.3250000e+01	  7.9314997e-04	  1.1715253e-04	  4.6772877e-04	  5.5207145e-03
  6.3500000e+01	  7.8528545e-04	  1.1631482e-04	  4.6219642e-04	  5.4516061e-03
  6.3750000e+01	  7.7378435e-04	  1.1532917e-04	  4.5531660e-04	  5.4369861e-03
  6.4000000e+01	  7.5951784e-04	  1.1448886e-04	  4.5372495e-04	  5.3532194e-03
  6.4250000e+01	  7.5032543e-04	  1.1297730e-04	  4.4362374e-04	  5.3341394e-03
  6.4500000e+01	  7.4057474e-04	  1.1189168e-04	  4.4035482e-04	  5.2206643e-03
  6.4750000e+01	  7.2370691e-04	  1.1087395e-04	  4.3307133e-04	  5.1607543e-03
  6.5000000e+01	  7.1833930e-04	  1.1009340e-04	  4.2630009e-04	  5.1095336e-03
  6.5250000e+01	  7.1118047e-04	  1.0934199e-04	  4.2232802e-04	  5.0506441e-03
  6.5500000e+01	  7.0045603e-04	  1.0802195e-04	  4.2059124e-04	  5.0339397e-03
  6.5750000e+01	  6.8485076e-04	  1.0654531e-04	  4.1112756e-04	  4.9326792e-03
  6.6000000e+01	  6.7651372e-04	  1.0582635e-04	  4.0435787e-04	  4.8737519e-03
  6.6250000e+01	  6.6559699e-04	  1.0517914e-04	  3.9794295e-04	  4.8399903e-03
  6.6500000e+01	  6.5715789e-04	  1.0381934e-04	  3.9702015e-04	  4.7683955e-03
  6.6750000e+01	  6.4485575e-04	  1.0277541e-04	  3.8995475e-04	  4.7055587e-03
  6.7000000e+01	  6.3910639e-04	  1.0187493e-04	  3.8601872e-04	  4.6750146e-03
  6.7250000e+01	  6.3184060e-04	  1.0010556e-04	  3.7948347e-04	  4.5916970e-03
  6.7500000e+01	  6.1947910e-04	  9.9594386e-05	  3.7310691e-04	  4.5550657e-03
  6.7750000e+01	  6.1246114e-04	  9.8824717e-05	  3.6994617e-04	  4.5115632e-03
  6.8000000e+01	  6.0514526e-04	  9.8249137e-05	  3.6697848e-04	  4.4472585e-03
  6.8250000e+01	  5.9780111e-04	  9.7033900e-05	  3.6203379e-04	  4.4049109e-03
